time,cumDistance,velocity,soc
15-10-2023 09:54:44,870000,85.1127277099203,0.540785108169016
15-10-2023 10:01:50,880000,84.5023969360104,0.533969949369117
15-10-2023 10:08:50,890000,85.7526930139742,0.527105567099878
15-10-2023 10:15:59,900000,83.8904822395109,0.520652527517252
15-10-2023 10:23:19,910000,81.5842643795107,0.514551147912363
15-10-2023 10:30:26,920000,84.6265799008098,0.511088725258122
15-10-2023 10:37:32,930000,84.7503651812351,0.505854927241924
15-10-2023 10:44:40,940000,83.9807387002776,0.500980735609697
15-10-2023 10:51:34,950000,87.2822181005243,0.498760165111755
15-10-2023 10:58:34,960000,85.7209321075192,0.492217016371986
15-10-2023 11:05:37,970000,85.0946177381076,0.488019778669713
15-10-2023 11:12:49,980000,83.0199562488798,0.486220623682126
15-10-2023 11:20:51,990000,73.7147858673388,0.491463774808244
15-10-2023 11:58:03,1000000,84.8283554224396,0.584124046886868
15-10-2023 12:04:48,1010000,89.5176993129174,0.583099396859939
15-10-2023 12:11:32,1020000,88.9599827290739,0.577984769436591
15-10-2023 12:18:16,1030000,89.3032250015169,0.575108982504952
15-10-2023 12:25:04,1040000,87.9832035180422,0.572244972670581
15-10-2023 12:31:44,1050000,90.3691582782364,0.571452315674465
15-10-2023 12:38:21,1060000,90.6602850519933,0.570680586656092
15-10-2023 12:45:04,1070000,89.1136536163312,0.567846529939691
15-10-2023 12:51:48,1080000,89.327632223544,0.564892960024196
15-10-2023 12:58:50,1090000,84.6196724269265,0.561763614909965
15-10-2023 13:05:29,1100000,91.3674029338426,0.562955616779114
15-10-2023 13:12:10,1110000,89.5227092340835,0.561954812535239
15-10-2023 13:18:58,1120000,87.9057092373108,0.560760588841524
15-10-2023 13:25:54,1130000,86.430800923789,0.559330549612835
15-10-2023 13:32:46,1140000,87.3451494717663,0.557676745238758
15-10-2023 13:39:29,1150000,89.6121583628263,0.553606852896421
15-10-2023 13:46:15,1160000,88.6185880887578,0.549377836353577
15-10-2023 13:52:59,1170000,89.2093863936359,0.545101405095423
15-10-2023 13:59:34,1180000,91.1430159946486,0.542767665446063
15-10-2023 14:06:13,1190000,90.0145926963186,0.54013976832004
15-10-2023 14:12:45,1200000,92.1722828562431,0.537176016317148
15-10-2023 14:49:35,1210000,87.1098459719221,0.610555581910651
15-10-2023 14:56:25,1220000,87.7829195612787,0.605067816049331
15-10-2023 15:02:48,1230000,95.1263560567529,0.601442196824152
15-10-2023 15:09:47,1240000,84.8367008496999,0.592031655362933
15-10-2023 15:16:39,1250000,87.8013965416154,0.58779250208648
15-10-2023 15:23:30,1260000,87.4239287812105,0.578691917515288
15-10-2023 15:30:14,1270000,89.3519137341943,0.569060164939126
15-10-2023 15:37:01,1280000,88.230792857664,0.559154151834557
15-10-2023 15:43:49,1290000,88.2407105965476,0.548431423352344
15-10-2023 15:50:41,1300000,87.2019167557472,0.537709900041989
15-10-2023 15:57:42,1310000,85.3301075271357,0.523461958029492
15-10-2023 16:04:40,1320000,86.3061376526374,0.508902304351031
15-10-2023 16:11:43,1330000,84.8513572687757,0.495965636298919
15-10-2023 16:18:41,1340000,86.1808218783543,0.482260006960266
15-10-2023 16:25:52,1350000,83.2748859876454,0.467978676932879
15-10-2023 16:32:47,1360000,87.3576708165606,0.455508301805344
15-10-2023 16:39:44,1370000,86.0105282505756,0.440695491180256
15-10-2023 16:46:42,1380000,86.1762762310441,0.427205216032537
15-10-2023 16:53:40,1390000,86.2935699353107,0.410779079207874
16-10-2023 08:00:28,1400000,86.4302066107676,0.516653801189219
16-10-2023 08:07:27,1410000,85.7779358614549,0.502708525187701
16-10-2023 08:14:39,1420000,83.1064028923453,0.488657206816015
16-10-2023 08:21:48,1430000,83.891118432718,0.475208011132321
16-10-2023 08:29:00,1440000,83.1855770048018,0.462505689187955
16-10-2023 08:35:58,1450000,86.5815603006826,0.449401198297342
16-10-2023 08:43:21,1460000,80.4203247551929,0.435598686433025
16-10-2023 08:50:49,1470000,80.2554015239851,0.425774648975644
16-10-2023 08:58:45,1480000,74.9435452070976,0.420917482750562
16-10-2023 09:06:00,1490000,84.5238421873441,0.422999608080759
